貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2017-06-19 04:00:00+00:00,219449834741698_1616467058373295,"登登登登！千呼萬喚的狗狗攝影大師出現啦！相信家裡有毛小孩的朋友一定也幫他們拍了很多照片吧？🐶

不知道各位粉絲們家裡有養什麼狗狗呢？
平常都和狗狗怎麼互動的呢？

#HUAWEIP10Plus #OO
#人像攝影大師
#拍毛小孩也很強",Huawei Mobile added 4 new photos.,79,2
2017-06-17 04:00:00+00:00,219449834741698_1608726595814008,"耶！慶祝週末 （灑花）

小編等等又要來去大吃大喝，怎麼感覺整天都在吃XD

重點是我還記得要分享香港行的美食照給大家🍴

現在自己看到照片又餓惹~好想咬一口那個豬鼻子喔

大家在享用美食前也都會先拍照再吃嗎？

#拍食物也是一絕
#HuaweiP10Plus #OO
#小花小編",Huawei Mobile added 4 new photos.,82,2
2017-06-16 06:35:09+00:00,219449834741698_1617417291611605,"【我的徠味故事 - 親子篇 張子威 （張睿彥）】

一張照片、一段故事、一場展覽、一個見證
好的故事，不該被埋藏
將你的動人故事與大家分享，一起品嚐
 
讓我們一起來欣賞使用HUAWEI P10 Plus拍攝 張子威 （張睿彥）的徠味故事。
 
👉【 笑臉迎向未來】

小女兒「又心」活潑、乖巧、搞笑、有禮貌、又大方，我愛她。但她有一段令人心疼的故事。她在一歲大時，某日午後趁家人熟睡，自己醒來，不知為何，居然去玩飲水機，待家人發現，她已倒地哇哇大哭，而家人也慌了手腳，沒送到大醫院，反而找近的小診所，而延誤就醫的黃金時間。

到後來送到大醫院時，整個手掌已佈滿水泡。看著小女兒哭，自己也只能躲起來哭，不敢去怪家人。住院時，女兒每天都要水療，致使她痛的受不了而放聲大哭...而做家長的想到她往後的復健路，更是想都不敢想。

剛開始，她的左手掌需要每天換藥，光是把紗布拆下，用生理食鹽水沖洗這個過程，就夠她吃足苦頭，傷口混著血水，伴著她哀痛的哭聲，似乎在泣訴為什麼她要受這苦痛，就這樣日復一日，等到她傷口逐漸痊癒，也才不到一個月，彈性手套就非得套上不可了，不馬上穿上，等傷口痊癒疤痕會完全增生，屆時就來不及了。

於是最錐心刺骨的來臨了，傷口尚未痊癒，就必須戴上彈性手套。這個療程，比上個療程更痛苦，之前是包紮，現在是要把極為合手的彈性手套拉寬，以套入她那受傷的小手掌，想當然爾，我和小女兒，都吃足了苦頭。我是心疼她的痛苦而常常卻步，她則是實實在在感受到痛楚的受害人，就這樣，彈性手套穿戴了快三年。期間也會去醫院復健，甚至為了她的手指頭伸不直，手指間的皮肉沾黏，更北上林口長庚醫院動刀，這一切的一切，看在我們家長眼裡，除了心疼還是心疼，而沒想到，小女兒居然韌性十足，除了復健時所感到痛楚，而發出哭聲外，大多的時候，都是面帶笑意，過著快樂且樂觀的生活，似乎，燙傷後的復健，對她來說已是家常便飯了。

今年九月，女兒即將進入國小就讀，其實很擔心其他小朋友看到女兒燙傷的疤痕，會感到害怕不跟她做朋友，因此一直教育女兒，要跟同學說：「我只是受傷，我跟你沒什麼不同。」希望她學習用一顆平常心跟其他的小朋友相處，用燦爛的笑容迎向她美好的未來。

#我的徠味故事 #HUAWEIP10Plus #人像攝影大師",Huawei Mobile added 12 new photos.,94,2
2017-06-15 12:00:00+00:00,219449834741698_1616143001739034,"明天就是歡樂的星期五了，大家有安排什麼活動了嗎?

吃好料的？和朋友喝一杯？看個演唱會？還是回家耍廢？

不管你要做什麼，記得帶上最有徠味的華為手機，一起準備歡度週末囉~✌

#華為台灣 #徠味就是我的台味  #準備放假囉",,65,2
2017-06-15 06:08:16+00:00,219449834741698_1616267915059876,"【HUAWEI人像攝影大師巡迴體驗車活動 活動順延公告】

根據中央氣象局1週天氣預報概況，15日起，滯留鋒面及西南氣流影響，各地有陣雨或雷雨，並易有大雨或豪雨發生，尤其西半部地區有豪雨或大豪雨等級以上降雨發生的機率。

為提供大眾更好的產品及觀展體驗，【HUAWEI人像攝影大師巡迴體驗車-台北華山場】順延至6月23日至6月25日舉辦，其他相關活動訊息，請持續關注粉絲團公告喔！
 
#HuaweiP10Plus #反正皆徠卡 #人像攝影大師 #SKINFOOD #OKEYCOFFEE",,63,2
2017-06-14 08:45:36+00:00,219449834741698_1615053635181304,"早晨開窗入映的湛藍海景，呼吸間都能聞到海水的鹹味
下午到海邊曬太陽，比基尼年輕的跳躍充滿熱度👙
夜晚塞車的城市光影，喧鬧中有點秩序🌃

夏日出遊，一起分享用HUAWEI P10 Plus拍下的徠味記憶🚩

【夏天。出徠走走】活動進行中 : https://goo.gl/HO9vsb

#HUAWEIP10Plus #OO
#一出手就是完美之作
#反正皆徠卡",,86,2
2017-06-13 12:00:00+00:00,219449834741698_1608721002481234,"小編雖然人在香港，但心還是與大家同在的！

順手測試一下我的HUAWEI P10 Plus，果然夜拍還是很強大呀🌛

大家自己看照片吧，我快暈船了🛳~過幾天再和大家分享我在香港都吃什麼XD

#一出手就是完美之作
#HuaweiP10Plus #OO
#小花小編",Huawei Mobile added 6 new photos.,161,3
2017-06-11 04:00:00+00:00,219449834741698_1609953915691276,"出去玩只需要帶上HUAWEI P10 Plus，笨重的相機和鏡頭就留在家吧！

#HUAWEIP10Plus #OO
#一出手就是完美之作
#反正皆徠卡",,136,2
2017-06-10 12:00:00+00:00,219449834741698_1609864209033580,"【我的徠味故事 - 夢想篇 陳冠翔】

一張照片、一段故事、一場展覽、一個見證
好的故事，不該被埋藏
將你的動人故事與大家分享，一起品嚐
 
讓我們一起來欣賞使用HUAWEI P10 Plus拍攝陳冠翔的徠味故事
 
我想走在夢想的路上從來不是成功的瞬間最璀璨，而是這些過程被困難砥礪，激盪出人生耀眼的火花時最美麗。

我是個很喜歡拍照和說故事的人，因此也在網路上和人蒐集故事，並用自己的相片和文字說出大家的故事，卻從未和人分享過自己的心路歷程。

出社會不久，我開始懷疑何謂功成名就，如果不想那麼多，讀商科的我要「成功」那也許就是努力工作爬上個經理職位吧。

於是我離開家鄉北上到了擁有最多機會的臺北，在每個擁擠的上下班車潮之中穿梭找一個容身之處，為了存錢居身於巷弄的老公寓中、為了讓別人覺得你過得很好，拚了命求個高薪工作，當然我只得到一般大學畢業新鮮人有的薪水。

可是當我在這裡生活久了才知道，原來有這麼多人都擠在這片天空之下，別說高樓大廈了，走在繁忙的商業區，那群西裝筆挺的人頭就快遮住我看向天空的視角，曾經如此廣闊的世界，被壓縮在一個又一個高架橋之下。
還記得上班第一天主管便要我不透露年紀，甚至要我想好假裝自己已經工作幾年，這不就是某罐裝飲料諷刺職場廣告的劇情嗎？

還沒出社會前把這則廣告當作笑話，現在卻活生生發生在自己身上，這時才開始意識到這奔忙的生活是否就像一場笑話。

大家都很拼命，主管甚至一周七天都沒有休息，他說你們年輕人為何都不拚？台灣哪裡有未來，可是我看著我的戶頭，看著客戶隨時都要更改的企劃，我卻連自己的未來都先看不到。

或許有人就是喜歡忙碌於這些事情之中吧，可是我開始感覺窒息，唯有在拿起相機時，我才能感受到我呼吸存在的意義。

我開始在網路上用相片和文字抒發上班的心情，突然間我發現還有很多人也有同樣的煩惱，而有那麼一點點少數的人能透過我的文字解除他們一天上班的煩悶。

就這樣上班半年了，我總是安慰自己也許只是找到一個比較不適合自己的工作而已，可事實是我越來越無法接受生活被剝奪的日子，如果我還年輕就注定這樣的生活，那日子還有何意義可言。

終於我決定離職，這一個決定在旁人看來魯莽，還有房租、生活費、甚至未來的學貸，但我還有想完成的事情還沒完成，如果就這樣抱著遺憾，即使未來成為人家口中所謂的成功人士，我也都無法面對自己的心。

我不顧眾人的疑問擔心，同時卻也愧疚，在心中給自己一個期限，我想用我的相片和文字，看到更多臺灣的人文、更多人們的故事。

終於我進行第一批故事交換的活動，迴響意外地熱烈，看著也同樣走在夢想道路上的故事，當我為他們拍下故事相片時，似乎也在鼓勵著自己。

當看著人們和你傾訴內心深處的秘密時，因為你的文字而獲得情緒釋放時，我才終於在這百萬人的城市中，找到一點存在的意義。

這場短暫又夢幻的轉職旅程或許不會持續很久，未來我還是得找個工作養活自己，但我知道我的相片和故事會持續下去，因為我在這些創作的過程裡，找到自己。

這也是為什麼看到這個活動我會馬上想要分享的原因。

從來是大家和我分享故事，這次換我分享自己的故事，也謝謝這個活動讓我有個小小窗口可以傾訴。

也祝各位都能完成心中想實現的那個夢想。

#我的徠味故事 #HUAWEIP10Plus #人像攝影大師",Huawei Mobile added 12 new photos.,105,3
2017-06-10 04:30:22+00:00,219449834741698_1730074400624929,"活動詳情 : 
https://facebook.com/notes/華為台灣/華為人像攝影大師巡迴體驗車活動/1578277865525548/",Huawei Mobile added an event.,99,0
2017-06-10 04:00:00+00:00,219449834741698_1609942065692461,"【夏天。出徠走走】

夏天來了！正在準備小旅行嗎？不管是週末要出遊，還是連續假日有計畫，無論要去哪裡，都要記得帶華為手機呀！只要把你想去的地方，或是你推薦的景點，在下方留言告訴我們，並分享照片，就有機會獲得超高CP值的HUAWEI nova lite，陪你繼續享樂一夏！

 👍額外加碼 👍
如果分享的照片是使用華為徠卡雙鏡頭手機拍攝並且帶有浮水印，還有機會能抽中『徠味特別禮』喲 🎁 🎁

【活動說明】

（此為台灣地區粉絲活動）

 ☑️活動時間 : 即日起至2017/06/18止

 ☑️活動獎項 : HUAWEI nova lite (一名)、徠味特別禮(5名)

 ☑️活動方式 :

👉1.按讚加入華為台灣粉絲團。

👉2.在本篇貼文下方留言告訴我們你想去哪走走或是你推薦的景點，並附上照片。

👉3.分享本篇貼文並設定為公開。

以上3點皆要確實完成唷~

 ☑️得獎公佈 : 2017/06/19

====活動規則=====

●領獎時參加者的FB帳號姓名及大頭照，FB動態內容，領獎確認書身分證，皆需可清楚辨識身份，不符合者失去資格，另外盜用他人身分與圖片者須自行承擔任何法律責任。並請務必確認參加分享留言格式及內容完整，以免喪失抽獎資格。

●為確保活動公正性，避免一人使用多重FB身分帳號重複參加情況，參加者僅限使用個人真實FB帳號，不符者失去參加獲獎資格。（單純為分享網址、更換大頭照、封面海報的動態皆無納入計算）。

●本活動得獎者需在得獎公布後一週內以FB私訊方式通知小編領取「領獎確認書」下載，並提供自活動日算起，過往90天內一篇「公開且原創的」個人圖片+文字的FB動態網址連結作為驗證，逾期視同放棄得獎資格，並不予遞補得獎名額。

●徠味特別禮抽獎資格為使用華為徠卡雙鏡頭系列手機拍攝，並加上Leica浮水印之作品。

●如有與此活動無關之留言，主辦單位保留刪除留言之權利。

●華為台灣官方粉絲團之活動僅限居住於台澎金馬地區之設籍居民參加。

以上活動內容，華為台灣粉絲團保留擴大、修改、取消、終止該活動以及更改活動截止日期的權利，無需做出解釋或通知。",,1520,75
2017-06-09 13:00:00+00:00,219449834741698_1599355983417736,"成為貓像攝影大師之路 Part 2 🐈

毛小孩的拍攝也是一門學問，今天再來分享幾張拍貓貓的照片~🐱

有人也是喵星人拍攝愛好者嗎？

#HUAWEIP10Plus #OO
#人像攝影大師
#拍毛小孩也很強
#存摺攝影",Huawei Mobile added 4 new photos.,97,1
2017-06-09 07:22:31+00:00,219449834741698_1609862459033755,"【我的徠味故事 - 家庭篇  黃媛】

一張照片、一段故事、一場展覽、一個見證
好的故事，不該被埋藏
將你的動人故事與大家分享，一起品嚐
 
讓我們一起來欣賞使用HUAWEI P10 Plus拍攝黃媛的徠味故事
 
 
今天團隊活動中我們討論到夢想。
我知道自己要什麼，我卻沒問過爸媽的夢想。

可能自以為知道他們的夢想吧：「讓我們當阿公阿嬤」
而或是想看到我有下一代，才表示對這個女兒的人生有傳承而放心。

總之生小孩這話題從我29歲吵到40歲，直到現在41歲（才放過屆高齡的我:P）
換弟弟跟弟媳接手面對了。
其實彼此的立場跟想法沒有對錯或該不該，我卻用粗糙的表達方式，賭氣到有一年過年不回花蓮娘家。
一定讓爸媽很受傷，我為我不成熟的行為感到很抱歉。
非常感激他們對孩子們有包山包海的寬宏大量，給我滿滿愛的娘家港灣。

我相信孩子不管長多大、父母永遠停止不了擔心。
就像現在我也會想多了解弟弟弟媳創業後的生活、也想了解妹妹跟未來的妹婿的計畫。
爸爸退休後曾說「現在只想把妹妹嫁掉，這輩子的責任就盡了」
我們三個小孩只要過得好、健康平安，就是爸媽最大的願望了吧。
而我現在在職場上累積起來的能力，要促成健康的願望完全不難！
過得好的定義依照每個人的水準不一，好手好腳能拚能幹的，不要喪志就好！

我突然有一種「姊姊要接班」的想法。

今年開始我們三個小孩都齊聚台北工作，偶爾會在我們家聚聚吃飯，也希望能給弟妹台北有家可回的溫暖。
始終我認為每個人把自己過得好、不要逾矩家庭中的潛規範，就是目前我能為爸媽做的。
每個人都有自己的人生要過，手足是你的依靠，不忘感恩與飲水思源。

這篇文章送給爸媽弟妹 黃忠雄 蔡淑蘭 黃莉雯Jesse

#我的徠味故事 #HUAWEIP10Plus #人像攝影大師",Huawei Mobile added 12 new photos.,86,5
2017-06-07 03:59:27+00:00,219449834741698_1586407714712563,"上次沒參加到體驗分享會的朋友，一起來回味一下吧！

👉如何使用HUAWEI P10 Plus拍出徠味十足的照片？

👉怎麼運用淺景深效果？

👉想拍出經典的黑白攝影該怎麼拍？

㊙高手的三大密技通通告訴你㊙

#一出手就是完美之作
#HuaweiP10Plus #OO
#Mobile01體驗會
#大為小編",,103,5
2017-06-06 12:00:00+00:00,219449834741698_1606330839386917,"【我的徠味故事 - 祖孫篇  邱薇瑄 】

一張照片、一段故事、一場展覽、一個見證
好的故事，不該被埋藏
將你的動人故事與大家分享，一起品嚐
 
讓我們一起來欣賞使用HUAWEI P10 Plus拍攝 邱薇瑄 的徠味故事。
 

👍【家裡的寶】👍

他，是人們口中的好好先生，脾氣很好，熱愛助人，凡是親力親為，不麻煩人。

他，是兒子女兒眼中的好爸爸，無論發生什麼事，他，永遠會支持著孩子。

他，是孫子們眼中的可愛阿公，總是會逗著孫子們笑呵呵。

他，是我們家的寶，是我的阿公。阿公脾氣非常好，也非常的體貼兒子媳婦。他知道兒子工作忙，所以當他身體不舒服時，會乖乖去看醫生，配合醫生，從不挑食，因為他知道，兒子媳婦工作忙，只有照顧好自己，才能讓他們放心。

阿公偶爾會回南部住，但還是會常打電話來台北關心我們，當阿公聽到爸爸公司最近車很多，很忙時，過幾天就趕來台北幫忙，媽媽常說，每次只要公司很忙，但有阿公在，就讓人很安心，因為阿公會幫忙看頭看尾。

阿公年紀雖大，但只要兒子女兒需要幫忙，他永遠跑第一。

聽到孫女出車禍，也急忙忙的下南部去探望孫女，看著孫女虛弱的躺在病床上，眼中充滿著不捨。

他就是我的阿公，是我們家的寶。

現在的人，因為生活需求，需要離鄉工作，有多久沒有回去探望家裡的寶了。

歲月過的很快，很多事情失去了將不在回來，如果有空，請多回去探望家裡的寶，抱抱他們。

#我的徠味故事 #HUAWEIP10Plus #人像攝影大師 #賽西亞手工婚紗",Huawei Mobile added 12 new photos.,117,6
2017-06-06 04:00:00+00:00,219449834741698_1594156267271041,"小編對女孩兒說 :
👉不要再嫌棄妳的男友不會拍照了，也不要罵他們拍得不好了，他們只是選錯手機而已。

小編對男孩兒說 :
👉你的女友是影片中哪種型的呢？我猜...應該是三種的綜合體吧XDDD

#HUAWEIP10Plus  #OO  #一出手就是完美之作

T客邦的臉書基地 艾咪拍拍 艾咪×夢遊旅孩 邱志宇 Oscar Chiu",,98,10
2017-06-05 08:55:51+00:00,219449834741698_1605315289488472,"《HUAWEI P10 Plus人像攝影大師巡迴體驗車 - 手機攝影講座》活動報名 (新竹場)

（此為台灣地區粉絲活動）

👉【講座時間】 : 
2017/06/10（六） 15:30PM-16:30PM（15:00開放入場）

👉【主講人】：專業攝影部落客 賀禎禎

👉【講座主題】:  啟發生活中信手拈來靈感

👉【講座地點】: 森活道具(新竹市東區體育街36號1F)

👉【華為粉絲團講座開放名額】:共30名，額滿為止

👉【現場開放名額】：共10名，額滿為止

👉【活動報名網址】： https://goo.gl/uqFjg7

👉【報名好康】：

好康一：報名者於講座當天現場報到後，即可獲得精美小禮。

好康二：講座當天將現場展出HUAWEI P10 Plus手機供報名者體驗。",,146,15
2017-06-04 04:00:00+00:00,219449834741698_1594194870600514,"捕捉光影與美景，就是要用HUAWEI P10 Plus

#HUAWEIP10Plus #OO #一出手就是完美之作
#石門山 #廖軒豪攝影",Huawei Mobile added 3 new photos.,257,1
2017-06-03 03:48:54+00:00,219449834741698_1601904319829569,"《HUAWEI P10 Plus ｢人像攝影大師巡迴體驗車｣台北場盛大開展~》

有人說: 藝術來自於熱情，攝影，就是一種熱情的展現。

不管風雨再大⛈，也澆不熄人像攝影大師與大家見面的心！

P10 Plus體驗車已經抵達台北囉~🎉🎉🎉 本週末在ATT 4 FUN邀您親臨體驗!

假日還沒想好去處，已經厭倦了重複的逛街行程嗎?

歡迎大家周末來走走，體驗都會快速步調中的慢活，現場完成4大闖關活動，即可獲得HUAWEI x OKEY COFFEE限量聯名包裝的冰滴咖啡一瓶，或其他精美小禮。

活動方式請見 : https://goo.gl/rCBXhu

#HuaweiP10Plus #反正皆徠卡 #人像攝影大師 #SKINFOOD #OKEYCOFFEE",Huawei Mobile added 14 new photos.,178,5
2017-06-02 07:40:58+00:00,219449834741698_1601654799854521,"《一指智慧生活盡在華為》
Android Pay在台全面上線，搭配華為旗艦機種，不只能一指徠卡捕捉每個精彩時刻，也能一指刷卡輕鬆支付，智慧生活更進階！

現在就下載Android Pay，綁定合作銀行信用卡，就能體驗華為手機帶給你的便利生活，從此跟沈重的錢包說掰掰～ 👍👍

🎬Android Pay教學影片：https://youtu.be/egylHvfOFXM

可支援Android Pay的華為手機：
✅HUAWEI P9 & P9 Plus
✅HUAWEI Mate 9 & Mate 9 Pro
✅HUAWEI Mate 9 Porsche Design
✅HUAWEI P10 Plus

#華為智慧生活 #AndroidPay",,151,10
2017-06-01 04:00:00+00:00,219449834741698_1599483970071604,"用鏡頭留下美好時刻，將記憶留在生活中，隨手可得

#HUAWEIP10Plus  #OO
#我的生活
#生活中的徠卡美學
#小花小編",,103,2
2017-05-30 04:00:00+00:00,219449834741698_1594190000601001,"你吃粽子了嗎？有去看龍舟競賽嗎？
粉絲們，別忘了帶上HUAWEI P10 Plus，今天我們來當「龍」像攝影大師XDDD🐉

#HUAWEIP10Plus  #OO
#一出手就是完美之作
#端午節快樂
#今年不立蛋改立華為手機
#大為小編",,90,2
2017-05-29 12:00:48+00:00,219449834741698_1597353280284673,"《HUAWEI P10 Plus人像攝影大師巡迴體驗車 - 手機攝影講座》

活動報名 (台北場)

（此為台灣地區粉絲活動）

👉【講座時間】 :

2017/06/03（六） 15:30-16:30（15:00開放入場）

👉【主講人】：3C部落客 林小旭

👉【講座主題】: 
用 HUAWEI P10 Plus 讓你輕鬆拍出好照片的秘訣

👉【講座地點】: 
樂幼屋(台北市信義區信義路五段106號B1)

👉【華為粉絲團講座開放名額】:共40名，額滿為止

👉【現場開放名額】：共10名，額滿為止

👉【活動報名網址】： 
https://goo.gl/SY5mQb

👉【報名好康】：
好康一：報名者於講座當天現場報到後，即可獲得精美小禮

好康二：講座當天將現場展出HUAWEI P10 Plus手機供報名者體驗",,118,15
