貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2013-11-14 08:49:12+00:00,360450250740751_466950303424078,"恭喜中獎者 - 蘇珮瑜

期待他分享使用後的作品！

*請於11/17前私訊提供小米台灣您的真實姓名、聯絡電話及寄送地址
  並註明您參與的活動及獲得的獎品，我們將盡速寄出。
*未於規定時間內提供資訊即自動喪失中獎資格，小米台灣將不補償或補寄 

http://www.xiaomi.tw",小米台灣 Mi Taiwan shared their photo.,208,9
2013-11-14 05:28:33+00:00,360450250740751_466907253428383,"【#玩機技巧 無線管理】

小米手機全系列內建的強大檔案管理器除了能快速分類檢視您的檔案外，還支援無線WiFi檔案管理，只要和電腦在同一個WiFi環境下就可以連線直接存取甚至刪除檔案哦！小米手機，只要WiFi不要線！

http://www.xiaomi.tw",,240,3
2013-11-14 01:40:14+00:00,360450250740751_466829480102827,"【#米言米語 機不離手】

手機離開自己視線範圍就會異常緊張，渾身不對勁，你也這樣嗎？有一樣情形的米粉請分享 ：P

http://www.xiaomi.tw/",,125,3
2013-11-13 12:09:10+00:00,360450250740751_466561036796338,"【#小米趣圖誌】

甜的？鹹的？你愛？

http://www.xiaomi.tw",,127,0
2013-11-13 05:20:25+00:00,360450250740751_466419796810462,"【#玩機技巧 檔案清理】

手機和電腦一樣，用久了總會產生許多不用的垃圾檔案，除了拖慢系統速度也佔用不少儲存空間。MIUI內建強大的檔案管理器，還能幫你整理你的小米手機哦！快試試: 檔案管理 - 下方點選檔案清理

http://www.xiaomi.tw",,353,14
2013-11-13 00:30:00+00:00,360450250740751_466346483484460,"【＃米言米語 喜歡的力量】

你喜歡目標，方法就越來越多；你喜歡放棄，藉口就越來越多；你喜歡感恩，順利就越來越多；你喜歡抱怨，煩惱就越來越多；你喜歡拼搏，成功就越來越多；你喜歡逃避，失敗就越來越多；你喜歡分享，朋友就越來越多；你喜歡獨占，孤獨就越來越多。

http://www.xiaomi.tw",,208,33
2013-11-12 12:43:32+00:00,360450250740751_466094540176321,"【#玩機技巧 最方便的桌面整理】

點住...移到最邊邊...啊！居然放掉了，恩...再一次..好難啊！到底怎樣能快速搬移應用程式呢？MIUI支援多點觸控搬移，當你長按應用程式之後，另一隻手指仍舊可以觸控翻頁，這樣一來是不是很方便呢？快試試看吧！

http://www.xiaomi.tw",,355,8
2013-11-12 09:40:56+00:00,360450250740751_466024730183302,"【#紅米手機 1080p超高畫質影片播放】

來自台灣的聯發科四核心處理器及強大的圖形處理器，帶給紅米手機優異的影像處理能力，搭配台灣友達的4.7吋超細緻視網膜螢幕，播放超高畫質大型視訊檔案毫無壓力，實際上的播放效果歡迎分享討論！

https://www.youtube.com/watch?v=y1cDYRkxLug",,310,4
2013-11-12 06:22:47+00:00,360450250740751_465983110187464,"【#紅米手機 超省電超高效源自28奈米四核心處理器】

紅米手機就是快！搭載最新28奈米 台灣聯發科MT6589 Turbo 四核1.5GHz 處理器，採用Cortex-A7超低功耗架構，速度快、發熱低，堪稱四千元級四核心最強者！顯示處理晶片採用PowerVR系列最高型號SGX544，硬體解碼H.264 1080p視訊，3D 遊戲也可以輕鬆執行，毫無壓力。

＊最新紅米手機介紹、上市等資訊請密切關注「 小米台灣 Xiaomi Taiwan」 

http://www.xiaomi.tw",,505,37
2013-11-12 02:09:29+00:00,360450250740751_465897266862715,"【#米言米語 人生要有五耐】

1. 耐冷：世態炎涼，人情冷暖。要學會淡然處之。 2. 耐苦：人生苦有多種，學會在苦難中磨練自己，苦中作樂。 3. 耐噪：社會浮躁，用平靜心，去尋找心靈淨土。 4. 耐煩：人生煩惱十之八九，以樂觀心去改變，收穫快樂。 5. 耐忙：忙時盡心盡力，閒時盡情放鬆。

http://www.xiaomi.tw",,170,15
2013-11-11 07:49:08+00:00,360450250740751_465507803568328,"【#紅米手機 真實色彩與優秀的微距攝影】

紅米手機內建的八百萬畫素背照式相機在拍攝近物的效果究竟如何？小米拍攝了樣張讓大家參考，全自動模式，沒有進行任何調整，氣候為陰天，拍攝地點台北市．歡迎大家分享討論！

http://www.xiaomi.tw",,185,2
2013-11-11 05:13:42+00:00,360450250740751_465473333571775,【#小米手機2S 小小世界 中獎名單】,小米台灣 Mi Taiwan published a note.,69,0
2013-11-11 04:00:00+00:00,360450250740751_468390443280064,"【#小米活動 11.11光棍節紅米陪你終結孤單】

最超值的四核心雙卡雙待手機 - 紅米手機近期將來台，搭載最好用的MIUI系統、台灣友達4.7吋面板、台灣聯發科4核心處理器、1GB RAM、4GB ROM（最大支援32GB記憶卡擴充），800萬相機、流暢順滑體驗！我們將送出「紅米手機 (TD)」讓台灣米粉搶先體驗！

馬上摸彩 -> http://ppt.cc/QBN4

＊摸彩時間 11/11 - 11/16 將於11/17公佈中獎名單
＊按「讚」並「分享」，邀請好友成功一起參加中獎機率越高！

http://www.xiaomi.tw",,1973,871
2013-11-11 02:02:09+00:00,360450250740751_465423100243465,"【#紅米手機 日間實拍】

紅米的夜間拍攝能力稍早已和米粉分享在台灣政治大學的實拍樣張，那大家最常拍攝的環境，日間及風景表現又如何呢？我們也特別選在捷運忠孝復興站隨手抓拍一張給大家參考，全部預設設定，沒做任何調整與後製，歡迎分享討論：）

無壓縮原尺寸原圖：http://ppt.cc/Bj3M

http://www.xiaomi.tw",,224,4
2013-11-10 12:30:01+00:00,360450250740751_465129370272838,"【#小米新品 小米2S專用米鏡送給你】

小米手機2/2S專用，微距/廣角二合一，安裝廣角鏡頭使得小米手機變身19mm超廣角照相機，安裝微距鏡片能讓拍攝距離提升整整10X，更壯闊的風景照、更好玩的小小世界攝影，為愛攝影的米粉所設計．我們將近期在小米台灣站正式開售！詳細開賣資訊請洽小米台灣官方粉絲頁．


＊按「讚」並「分享」此動態，標記一名好友，就有機會獲得「小米手機外掛鏡頭」一組，11/14公佈中獎名單
＊加入「 小米台灣 Xiaomi Taiwan」取得最新小米資訊！
＊加入「 MIUI Taiwan 米柚（台灣）」取的更多玩機技巧！
＊加入「 米聊台灣 Mitalk Taiwan」認識更多米粉！

http://www.xiaomi.tw",小米台灣 Mi Taiwan with Salty Ting and 33 others.,1478,854
2013-11-10 06:57:15+00:00,360450250740751_465004726951969,"【#紅米手機 紅米手機夜拍效果】

米粉們對於近期將於台灣開售的紅米手機有許多好奇與疑惑，在我們調校系統及軟體並進行相關台灣在地密集實測工作的同時，我們也為米粉帶來針對照相的分類實拍，今天以夜景拍攝為主題，讓米粉了解紅米手機夜間成像品質，歡迎大家分享討論．

無壓縮原始圖 -> http://ppt.cc/1eAt

http://www.xiaomi.tw",,300,12
2013-11-10 01:55:11+00:00,360450250740751_464754283643680,"【＃米言米語】

老鷹餵食不是依據公平的原則，而是餵搶得兇那一隻小鷹。瘦弱的小鷹吃不到食物會餓死，搶得最兇的小鷹存活下來。人們將這種“適者生存”的現象稱之為“老鷹效應”。在現實生活中，不是每一件事都是順心的，都會出現大大小小的挫折，我們要把每一個挫折，當成磨煉的機會。

http://www.xiaomi.tw",,146,10
2013-11-09 13:00:00+00:00,360450250740751_464154983703610,"【#小米手機2S 小小世界】

這次小小世界一樣使用外掛微距鏡頭，拍攝了一個有趣的東西，你們或許從未這麼近距離看過這玩意．你知道這次小米拍了什麼了嗎？不過這次猜對沒有送本人的活動了...（笑）
http://www.xiaomi.tw",,183,2
2013-11-09 06:51:47+00:00,360450250740751_464008307051611,"【#技術解說 高動態範圍（HDR)】

今天的臺北日頭炎炎，是適合拍照出遊的好天氣．你知道嗎？如果你要拍攝的地方有大面積的影子或者光反差太大，最好的解決方法就是使用HDR高動態範圍功能！開啓HDR後手機會快速拍攝不同曝光值得照片並計算合成，能夠讓拍攝的照片測光更加平均，但要注意的是不是所有場景都適合喔！小米手機全系列支援專業HDR功能，拍攝樣張為紅米手機所拍攝，歡迎大家分享HDR心得！

http://www.xiaomi.tw",,123,2
2013-11-09 03:29:12+00:00,360450250740751_463760943743014,"【#小米手機2S 豐富細節】

小米手機2S 32G版，採用了SONY第二代背照式感光元件，擁有特製濾鏡和F2.2大光圈．1300萬畫素則讓影像保留了更多細節．這張照片為室內拍攝，自動模式下將ISO降低為100，確保影像的純淨度，手持拍攝．無壓縮原圖請戳：http://ppt.cc/Evdt

大家有什麼好作品分享？歡迎至電腦版上方小米手機隨手拍上傳你的作品喔 ：）

http://www.xiaomi.tw",,140,3
2013-11-09 01:00:01+00:00,360450250740751_463679530417822,"【＃米言米語】

每一次的考驗，都有一份收穫；每一次的淚水，都有一次醒悟；每一次的磨難，都有生命的財富。 2. 每一次的傷痛，都是成長的支柱。每一次的打擊，都是堅強的後盾；3. 活著必定要經歷一些挫折,但挫折過後將會收穫一份成熟。

http://www.xiaomi.tw",,147,9
2013-11-08 12:38:22+00:00,360450250740751_463212697131172,"【#小米手機隨手拍 猜猜看】

玻璃與光線反射出來的光輝是不是很美呢？猜猜看主角和背景是什麼？如果你能讓手機的最近對焦距離提升十倍，你第一個想要拍什麽？

http://www.xiaomi.tw",,131,2
2013-11-08 09:51:01+00:00,360450250740751_463068203812288,"【#小米手機2S 小小世界】

一個小小外掛鏡頭，能帶給你10X了超級近拍，你前所未見的小小世界一覽無遺，猜猜看，小米拿2S所拍攝的東西是 ______ ?

*按「讚」並「分享」，回答此問題，我們將從中送出照片中本人（？）陪你度過美好的每一天
*更多玩幾技巧與趣圖請關注「 MIUI Taiwan 米柚（台灣） 」和「 　米聊台灣 Mitalk Taiwan 」．
*中獎名單 11/ 10日公佈於小米台灣官方粉絲頁

http://www.xiaomi.tw",,449,187
2013-11-08 06:00:05+00:00,360450250740751_462934867158955,"【#小米手機3 高通WCDMA版】

小米公司董事長兼CEO雷軍今日於微博透露，搭載Qualcomm 8974AB 2.3GHz四核心處理器的小米手機3可望於12月中旬在大陸地區正式上市開售，小米台灣也將儘早準備相關認證、測試及軟體最佳化工作，努力讓台灣米粉也能早日買到世界上最快的手機 :) 感謝米粉的支持與陪伴！

*近日網路上已出現許多賣家販售所謂“高通版WCDMA”的小米手機3，WCDMA版至今尚未正式上市開賣，請米粉多加留意以維護自身財產安全，避免權益受損．
*請密切關注「 小米台灣 Xiaomi Taiwan」 取得最新資訊．

http://www.xiaomi.tw",,509,56
2013-11-08 04:12:02+00:00,360450250740751_462783033840805,"【#紅米手機隨手拍 室內光線微距實拍】

F2.2的大光圈帶來極佳的背景虛化效果（淺景深），讓拍出的影像更為立體，焦點上的細節也得到了不錯的保留，大家有什麼近拍好作品呢？P.S. 有人也在看球嗎 :p

http://www.xiaomi.tw",,154,4
2013-11-08 01:52:35+00:00,360450250740751_462704210515354,"【#米言米語 一】

 一個人一輩子。總要悲一陣子，喜一陣子；聚一陣子，散一陣子；青春一陣子，滄桑一陣子，深沉一陣子；幼稚一陣子，成熟一陣子；煩惱一陣子，艱辛一陣子；痛苦一陣子，幸福一陣子。不管哪陣子，別忘了不論你再醜再窮，總有一個不嫌棄你的人陪你，不是一陣子，而是一輩子。

http://www.xiaomi.tw",,205,23
2013-11-07 12:42:06+00:00,360450250740751_462069450578830,"【#紅米手機隨手拍 室內光線微距實拍】

背照式感光元件與F2.2的光圈能帶給我們怎麼樣的拍攝體驗呢？究竟紅米手機是否足以勝任記錄生活的需求呢？我們將以一般使用者、最為貼近米粉隨手拍的方式拍攝樣張來給大家參考！歡迎米粉分享討論！

無壓縮原圖原尺寸欣賞：http://ppt.cc/qql4

http://www.xiaomi.tw",,210,2
2013-11-07 09:00:53+00:00,360450250740751_461891873929921,"【#紅米手機 強勁的拍照鏡頭】

有別於一般低價手機，紅米手機仍舊追求卓越的軟體硬體結合．紅米手機配置一顆800萬畫素、光圈F2.2、28mm的廣角後置鏡頭，採用背照式感光元件，受光面積大，使得成像能更加細膩、清晰，色彩能更為真實．搭載基於Android 4.2的MIUI V5，能夠實現快門零延遲、1080p超高畫質錄影、錄影中拍照以及即時濾鏡等功能．接下來我們將使用紅米手機拍攝各種場景的照片，讓大家更清楚了解紅米手機實際使用的拍攝性能，也歡迎米粉給出意見，

例如：想看紅米拍攝______的能力/效果．

紅米手機日前已通過相關單位認證，待軟體調教完畢之後即會和台灣米粉見面！感謝米粉耐心等候，小米努力不讓等待時間太長！

http://www.xiaomi.tw",,708,53
2013-11-07 06:00:00+00:00,360450250740751_461726387279803,"【#小米手機隨手拍 冷酷】

由米粉Xiong拍攝的作品 - 冷酷，貓兒面部豐富的細節已經冷冰冰的眼神，大家覺得這張水準怎麼樣？

http://www.xiaomi.tw",,155,4
2013-11-07 05:47:06+00:00,360450250740751_461722713946837,"【#小米新品 深海米兔後蓋】

全新小米手機2S個性化後蓋全面上市，可愛的米兔這回潛到海面下，換了一個後蓋就像換了一個手機，一整天的心情也都好起來了！你最喜歡哪一個呢？

立即購買：http://tw.xiaomi.com/goods/4368",,173,4
2013-11-07 03:21:38+00:00,360450250740751_461589487293493,【#小米活動 新款後蓋即將上市 中獎名單】,小米台灣 Mi Taiwan published a note.,71,2
2013-11-07 00:00:01+00:00,360450250740751_461450573974051,"【#米言米語 人生要珍惜的九大貴人】

1. 教導及提拔你的人；2. 願意嘮叨你的人；3. 願意和你分擔分享的人；4. 願意無條件力挺你的人；5. 願意欣賞你長處的人；6. 願意遵守承諾的人；7. 願意不放棄而相信你的人；8. 願意生你氣的人；9. 願意為你付出的人。

你生命中遇到幾個了？

http://www.xiaomi.tw",,197,34
2013-11-06 13:00:00+00:00,360450250740751_460467077405734,"【＃小米活動 小米爆米花 - 台灣】

小米計劃來台灣和米粉開Party囉！最新的禮品、最好玩的活動，你會想要來嗎？詳細活動資訊及內容請密切關注「 小米台灣 Xiaomi Taiwan」我們期待與你們，小米最重要的朋友，一起玩！

因為米粉，所以小米

http://www.xiaomi.tw",,311,4
2013-11-06 09:00:01+00:00,360450250740751_460391827413259,"【＃小米手機 手機？相機？】

小米手機2/2S/3採用的是Sony的CMOS背照式感光元件，擁有F2.0/2.2光圈；紅米手機則採用三星OV 背照式感光元件，感光面積為1.4ųm，擁有F2.2大光圈及28mm廣角拍攝能力，內置五組濾光鏡，能讓色彩更加真實．錄影皆支援1080P超高畫質錄影，米粉比較常用 A 相機 B 手機  記錄生活？

http://www.xiaomi.tw",,331,4
2013-11-06 06:09:06+00:00,360450250740751_460357917416650,"【＃小米活動 超貼心老人模式 中獎名單】

恭喜 Ting Kao 獲得「紅米手機」，你打算自己用還是送長輩呢？

*請於11/9前私訊提供小米台灣您的真實姓名、聯絡電話及寄送地址
並註明您參與的活動及獲得的獎品，我們將盡速寄出。
*未於規定時間內提供資訊即自動喪失中獎資格，小米台灣將不補償或補寄

http://www.xiaomi.tw/",小米台灣 Mi Taiwan shared their photo.,112,3
2013-11-06 03:08:57+00:00,360450250740751_460316540754121,"【＃小米活動 小米和你回味童年 中獎名單】

恭喜 林心岑 獲得「Jabra 高音質藍牙耳機」

*請於11/8前私訊提供小米台灣您的真實姓名、聯絡電話及寄送地址
  並註明您參與的活動及獲得的獎品，我們將盡速寄出。
*未於規定時間內提供資訊即自動喪失中獎資格，小米台灣將不補償或補寄",小米台灣 Mi Taiwan shared their photo.,77,1
2013-11-06 00:00:01+00:00,360450250740751_460249674094141,"【＃小米手機隨手拍 日出】

來自陳昱涵的作品，小米手機拍日出，旗津炮台．早安，米粉們！

更多美圖：https://www.facebook.com/xiaomitaiwan/app_422118604517529",,228,2
2013-11-05 12:30:01+00:00,360450250740751_459960057456436,"【#新品預告 小米穿新衣！11.06正式開賣】

新款個性化小米2S專用後蓋來囉！個性化迷彩綠、深海米兔、木馬米兔、3D Pixel立體浮雕，還有路障手機支架、小米電路圖滑鼠墊，11月6日中午12:00小米台灣站 (http://www.xiaomi.tw) 正式開賣！

*按「讚」並「分享」此好消息，我們將從中送出【小米2S大電池組】
*關注 MIUI Taiwan 米柚（台灣） 取得更多玩機技巧資訊
*關注 米聊台灣 Mitalk Taiwan 取得更多米聊趣圖

http://www.xiaomi.tw/",,914,547
2013-11-05 09:00:01+00:00,360450250740751_459886097463832,"【＃小米手機隨手拍 武嶺】

這是米粉拿小米手機所拍攝的美景，大家覺得怎麼樣？有沒有更精彩的照片與大家一起分享呢？歡迎大家到小米手機隨手拍分享照片、欣賞其他米粉朋友拿小米手機所拍攝的作品噢 :)

更多美圖：https://www.facebook.com/xiaomitaiwan/app_422118604517529",,189,1
2013-11-05 06:11:23+00:00,360450250740751_459854850800290,"【#小米新聞誌 Antutu活躍度小米奪第一】

稍早由知名Android手機性能測試應用程式Antutu所公佈的全球熱門活躍機型，數據依照IP判別用戶位置及地區，或許不能完全準確反映使用者的真實情況，但仍具一定參考價值．在這樣一份測試結果中台灣地區的Android活躍熱門機型，小米2S在進入台灣市場半年左右情況下在2013年第三季活躍機型排行榜中意外拔得頭籌．

感謝米粉的支持，我們會繼續將軟硬體整合到極致，給大家最好的使用者體驗！

http://www.xiaomi.tw",,111,10
2013-11-05 04:56:29+00:00,360450250740751_459837170802058,【#紅米手機 小米聽音樂 活塞耳機等你來 中獎名單】,小米台灣 Mi Taiwan published a note.,85,1
2013-11-05 02:16:33+00:00,360450250740751_459722314146877,"【#更新日誌 MIUI 台灣穩定版JLB23】

最新版已經開放更新，米粉也能下載線刷包或者卡刷包更新
下載位置：http://tw.miui.com/download.php

更多更新日誌及玩機技巧請洽 MIUI Taiwan 米柚（台灣） 

http://www.xiaomi.tw",,380,10
2013-11-05 00:00:01+00:00,360450250740751_459679310817844,"【#米言米語 人生三誡】

三個遺憾：不會選擇；不堅持選擇；不斷地選擇。三個不鬥：不與君子鬥名，不與小人鬥利，不與天地鬥巧。三個修練：看得透想得開，拿得起放得下，立得正行得穩。三個陷阱：大意、輕信、貪婪。三個悲哀：遇良師不學，遇良友不交，遇良機不握。

http://www.xiaomi.tw",,191,40
2013-11-04 16:00:04+00:00,360450250740751_459493837503058,【#活塞耳機 最享受的音樂饗宴 中獎名單】,小米台灣 Mi Taiwan published a note.,73,0
2013-11-04 12:30:01+00:00,360450250740751_459404270845348,"【＃小米活動 新款後蓋即將上市】 

用膩了簡單的純色後蓋嗎？小米手機2S新款後蓋即將在台上市，你最喜歡哪一個？準備好幫自己心愛的小米換新衣了嗎？

*按「讚」並「分享」此動態，說說你最喜歡哪一個新款後蓋，我們將從中送出「小米2S大電池組」．11/7於小米台灣官方粉絲頁公佈中獎名單．
*按 MIUI Taiwan 米柚（台灣） 「讚」取得更多玩機技巧
*按 小米台灣 Xiaomi Taiwan 「讚」取得最新小米資訊
*按 米聊台灣 Mitalk Taiwan 「讚」取得最新米聊趣圖

http://www.xiaomi.tw/",,924,522
2013-11-04 08:34:21+00:00,360450250740751_459313097521132,"【#小米手機隨手拍 成像】

現代人使用手機記錄生活已經是常態了。究竟什麼東西決定手機拍照品質呢？畫素迷思？光圈？鏡頭？感光原件？如果這是上傳到社群網站和好友分享，這張照片的品質你們覺得可以了嗎？歡迎攝影愛好者分享交流！

http://www.xiaomi.tw",,98,1
2013-11-04 06:54:18+00:00,360450250740751_459289537523488,"【#玩機技巧 小米雲服務貼心小提醒】

小米雲提供各種方便的備份同步服務。啟用時需傳送一則簡訊確認。為了提升服務品質，我們已將啟用簡訊由國際簡訊轉為國內普通簡訊。請還沒有將手機升級至最新版的米粉將手機系統升級到最JLB22.0台灣穩定版，就可以無負擔啟用方便的小米雲服務。

小米用心，米粉放心！我們會繼續和你們一起努力，變得更好！

http://www.xiaomi.tw/",,203,5
2013-11-04 04:01:42+00:00,360450250740751_459236874195421,"【＃紅米快來了 活動中獎名單】

我們恭喜「Chih-Yang Chen」獲得「Jabra高音質藍牙耳機」一個

*請於11/7前私訊提供小米台灣您的真實姓名、聯絡電話及寄送地址
  並註明您參與的活動及獲得的獎品，我們將盡速寄出。
*未於規定時間內提供資訊即自動喪失中獎資格，小米台灣將不補償或補寄",小米台灣 Mi Taiwan shared their photo.,310,21
2013-11-04 01:30:01+00:00,360450250740751_459193294199779,"【＃米言米語 最高境界】

這年頭尊重的最高境界是....和大家在一起的時候不碰手機，你同意嗎？做的到的請分享 :P

http://www.xiaomi.tw",,223,18
2013-11-03 13:00:01+00:00,360450250740751_458845027567939,"【＃小米活動 小米和你回味童年】

紅版黃版...blah blah blah版，你玩過嗎？那你都認得牠們嗎？說說看當年你為什麼如此著迷？是說有人拿小米手機玩這款遊戲嗎？

*按「讚」並「分享」此動態，由左至右告訴小米他們分別是誰，我們將從中送出「高音質Jabra藍牙耳機」一個．11/6於小米台灣官方粉絲頁公佈中獎名單．
*按 MIUI Taiwan 米柚（台灣） 「讚」取得更多玩機技巧
*按 小米台灣 Xiaomi Taiwan「讚」取得最新小米資訊
*按 米聊台灣 Mitalk Taiwan 「讚」取得最新米聊趣圖

http://www.xiaomi.tw",,883,523
2013-11-03 08:53:42+00:00,360450250740751_458707834248325,"【＃小米活動 小米台北同城會】

聽說這是台北同城會米粉朋友第二次線下活動了！住在臺北的米粉朋友可以報名和同城會的米粉一起玩耍喔！

詳細報名活動資訊：http://bbs.xiaomi.cn/thread-8487080-1-1.html",,150,4
2013-11-03 06:00:01+00:00,360450250740751_458642064254902,"【＃玩機技巧 提升充電速度】

實驗發現，手機在飛航模式下充電，速度會比正常情況快。業內人士解釋，手機電量很大部分都消耗在訊號上，當開啟飛航模式，手機訊號發射、通信等功能都會關閉，這種狀況下耗電量很小。故在飛航模式下充電，能夠加速電力儲存速度。你知道嗎？快跟朋友分享這個小祕訣吧！晚上睡前開啟飛航模式充飽電拔掉電源睡覺，早上起來電量還是接近100%噢：）

http://www.xiaomi.tw",,295,40
2013-11-03 01:00:01+00:00,360450250740751_458555597596882,"【＃米言米語 笑話的寓意】

教授在課上講了一笑話，大家都笑了。半小時後，教授又講了這個笑話，只有一半人略帶笑容。當教授第三次說了這個笑話的時候，大家面面相覷，無人再笑。教授說：既然你們不會因為同一個笑話，一次又一次感到快樂，為什麼會因為同一個理由持續悲傷呢？

http://www.xiaomi.tw",,238,33
2013-11-02 12:00:01+00:00,360450250740751_458212944297814,"【＃小米後院 小米副總裁黎萬強的管理筆記】

（By 黎萬強）

做手機之前，我們本身都是發燒友。當初想的就是能不能做一款我們自己喜歡用，適合我們自己用的產品。因此當時整個產品的切入點，為發燒友做設定，其實本身是為我們自己做設定。

是這群人決定了這家公司的基因、思維和氣質，這確實真是很幸運．定義策略難，堅定不移地執行不動搖更難。這期間要經歷很多考驗，做不少抉擇，但我認為，一個好的策略至少是能堅持十年不變的。

比如Nike的“Just do it”，沿用十多年曆久彌堅；農夫山泉有點甜，也至少在廣告語上用了10年。肯德基，we do chicken right .這個有很多有趣的中文解讀，你們懂得……也用了超過10年。

小米的情況呢？我說個很細微環節中的例子。

在小米的包裝盒方面，從最早1代開始，到2代，3代，包括紅米手機，我們都用了環保材料工藝，堅持可回收、可分解、可利用。

紅米手機的包裝盒我們也嘗試過其它選擇，包括黑色和紅色的方案，但是我們否決掉了。因為我們希望紅米能夠繼承整個小米的整體的品牌感受。

更大的挑戰在於，當初我們做紅米的時候，不得不更多考量成本。堅持現有品質標準，包裝盒的成本將近50塊錢。對於4000元級別的手機來講，50塊實在是天價了。當時有同事建議我，能不能用10塊、15塊的包裝啊，便宜一點。別人用10塊的，我們用15塊的也好。但是雷總後來說，不行，我們不能因小失大。

你看，我們在做決策的時候，我們會經常面對很多部門會給你壓力：“哎呀，這個我們成本很高，能不能不堅持以前的那些東西？”

所以，我們在定義策略的過程中，一定要有心理準備，堅持策略會是非常非常難的事情，但是——千萬不要妥協、不能動搖，好的策略，要堅持十年，不動搖。

http://www.xiaomi.tw",,352,5
2013-11-02 08:00:01+00:00,360450250740751_458147970970978,"【#米言米語 各種時候的幸福】

小時侯，幸福是一件東西，擁有就幸福；長大後，幸福是一個目標，達到就幸福；成熟後，發現幸福原來是一種心態，領悟就幸福。

http://www.xiaomi.tw",,222,25
2013-11-02 06:25:27+00:00,360450250740751_458124384306670,"【＃小米趣圖誌 黃色小鴨】

黃色小鴨就這麼成了名符其實的旱鴨子了....米粉有去看看牠嗎...?

http://www.xiaomi.tw",,177,3
2013-11-02 04:34:17+00:00,360450250740751_458101414308967,"【#小米酷玩誌 自行車變身充電利器】

Charging Clip能像夾子一樣，夾在自行車輪上，即可將騎車的動能，轉換為電能儲存在內置電池中，從而給手機等產品充電。夜晚，將其點亮，騎行的自行車就像流動的色彩一樣美麗，大大增加騎行安全。真是有創意的發明！

http://www.xiaomi.tw",,216,24
2013-11-01 13:00:00+00:00,360450250740751_457754311010344,"【＃玩機技巧 無限制網頁縮放】

大家都習慣透過雙指來縮放顯示頁面，尤其是在瀏覽網頁時．但現在許多網站設計手機版瀏覽界面，控制住網頁版面不讓用戶透過雙指捏和來放大網頁（如Yahoo!台灣站），這樣的設計對螢幕較小的手機用戶或年紀較長的朋友造成不少困擾．別擔心！貼心的MIUI已經完美解決這個問題．當你使用小米內建瀏覽器瀏覽網頁時，只要進入設定-協助工具-強制啟用縮放功能，把此項打開，無論什麼網頁都能讓你自由放大縮小囉！是不是很棒呢？

*按 MIUI Taiwan 米柚（台灣） 「讚」取得更多MIUI玩機技巧

http://www.xiaomi.tw",,202,3
2013-11-01 08:20:05+00:00,360450250740751_457668284352280,"【＃活塞耳機 最享受的音樂饗宴】

高質感的音腔由鋁合金打造，採用鑽石切割技術，獨特的紋路增加觸感的細膩度．強勁的低音與扎實飽滿的中音，非常適合聆聽搖滾以及流行音樂．搭配杜比音效和米音Hi-Fi，聽音樂從未如此享受．

*按「讚」並「分享」11/4日送出超級工具書「小米機這樣玩才夠屌」．
*活塞耳機影片：https://www.youtube.com/watch?v=Gg_0_oKr0-o
*活塞耳機購買：http://tw.xiaomi.com/huosai
*按 MIUI Taiwan 米柚（台灣） 「讚」取得更多玩機技巧
*按 米聊台灣 Mitalk Taiwan 「讚」取得更多米聊趣圖

http://www.xiaomi.tw",,675,359
2013-11-01 03:48:04+00:00,360450250740751_457536934365415,【＃活塞耳機 動人的音樂世界 中獎名單】,小米台灣 Mi Taiwan published a note.,57,1
2013-11-01 02:09:18+00:00,360450250740751_457507891034986,"【＃米言米語 勉勵自己的話】

1、面朝大海,春暖花開；2、拿望遠鏡看別人,拿放大鏡看自己；3、人之所以能,是相信能；4、昨晚多幾分鐘的準備,今天少幾小時的麻煩； 5、只要路是對的,就不怕路遠；6、以誠感人者,人亦誠而應；7、與其臨淵羨魚,不如退而結網；8、心有多大,舞台就有多大。分享共勉。

http://www.xiaomi.tw",,112,9
2013-10-31 12:30:02+00:00,360450250740751_457217541064021,"【＃紅米手機 小米聽音樂 活塞耳機等你來】

小米手機2/2S 支援杜比環繞音效，能讓音樂更為立體．紅米手機則支援全新米音Hi-Fi，能針對不同耳機進行不同的音效最佳化，讓米粉不用花大錢也能享受音樂世界的奇幻魔力喔！小米手機搭配聽歌神器活塞耳機，你最佳的音樂伴侶！

*轉發「分享」此則動態，小米從中送出「小米活塞耳機」
*中獎名單11/5公佈於小米台灣官方粉絲頁
*活塞耳機介紹：http://tw.xiaomi.com/huosai

按 MIUI Taiwan 米柚（台灣） 「讚」取得更多玩機技巧
按 小米台灣 Xiaomi Taiwan 「讚」取得最新小米資訊

http://www.xiaomi.tw/",,801,678
2013-10-31 09:00:01+00:00,360450250740751_457163457736096,"【＃玩機技巧 網頁瀏覽強制縮放】

有些網頁不允許你透過手指捏合來縮放瀏覽嗎？小米MIUI內建的瀏覽器幫你解決此煩惱！只要開啟瀏覽器 - 點選選單鍵 - 設定 - 協助工具 - 強制啟用縮放功能  把這個選項開啟後你就可以盡情的縮放了噢！快告訴身邊的米粉朋友吧！

按 MIUI Taiwan 米柚（台灣） 「讚」取得更多玩機技巧
按 小米台灣 Xiaomi Taiwan「讚」取得最新小米資訊

http://www.xiaomi.tw",,226,9
