貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2015-03-11 13:02:47+00:00,1403439883268756_1562926157320127,"創意人才照過來，三立招募網路編輯、網路娛樂編輯丶影音編輯、社群企劃人員，還能抽OPPO N3手機唷！

有好點子的你／妳, 歡迎來挑戰，一同創作優質節目！
http://setn.com/ColumnNews.aspx?PageGroupID=4&NewsID=63737&PageType=3",,108,11
2015-03-11 09:00:01+00:00,1403439883268756_1562749930671083,"全台各地的好朋友！看過來唷！
OPPO強勁4G拍照強機巡迴體驗總整理
享有各種好禮外，還有神腦獨家優惠方案唷~~
快來體驗，別錯過！

體驗時間：3/12(四)15:00~21:00
體驗店點：台北林森
體驗地點：台北市中山區林森北路106號

體驗時間：3/13(五)15:00-20:00
體驗店點：台北石牌
體驗地點：台北市北投區石牌路二段47號

體驗時間：3/13(五)13:00~21:00
體驗店點：板橋文化
體驗地點：新北市板橋區文化路一段296號

體驗時間：3/13(五)13:00~21:00
體驗店點：板橋華江
體驗地點：新北市板橋區文化路二段392號

體驗時間：3/13(五)17:00~21:00
體驗店點：林口竹林
體驗地點：新北市林口區竹林路46號

體驗時間：3/13(五)全天
體驗店點：蘆洲局
體驗地點：新北市蘆洲區三民路91號

體驗時間：3/13(五)14:00~21:00
體驗店點：宜蘭神農
體驗地點：宜蘭縣宜蘭市神農路一段123號

體驗時間：3/13(五)14:00~21:00
體驗店點：中壢元化
體驗地點：桃園縣中壢市元化路325號

體驗時間：3/13(五)14:00-21:00
體驗店點：頭份中正
體驗地點：苗栗縣頭份鎮中正路200號

體驗時間：3/13(五)13:00~18:00
體驗店點：屏東屏東服務中心
體驗地點：屏東縣屏東市民生路343號

體驗時間：3/13(五)14:00~21:00
體驗店點：高雄漢民
體驗地點：高雄市小港區漢民路622號

體驗時間：3/14(六)14:00~20:00
體驗店點：內湖德安
體驗地點：台北市內湖區成功路四段137號

體驗時間：3/14(六)9:30~13:00
體驗店點：內湖服務中心
體驗地點：台北市內湖路一段596號

體驗時間：3/14(六)9:30~13:00
體驗店點：康寧服務中心
體驗地點：台北市內湖區康寧路三段75巷22號

體驗時間：3/14(六)13:00~20:00
體驗店點：台北興隆
體驗地點：台北市文山區興隆路三段77號

體驗時間：3/14(六)13:00~21:00
體驗店點：經銷-胖蜥蜴
體驗地點：台北市市民大道三段8號2樓27室

體驗時間：3/14(六)14:00-21:00
體驗店點：溪湖西環
體驗地點：彰化縣溪湖鎮西環路251號

體驗時間：3/14(六)14:00-21:00
體驗店點：台中精誠
體驗地點：台中市西區精誠路29號

體驗時間：3/14(六)14:00-21:00
體驗店點：草屯成功
體驗地點：南投縣草屯鎮成功路1段163號

體驗時間：3/14(六)14:00-21:00
體驗店點：南投三和
體驗地點：南投縣南投市三和三路15號

體驗時間：3/14(六)09:00-17:00
體驗店點：南投南投服務中心
體驗地點：南投縣南投市民族路160號

體驗時間：3/14(六)14:00-21:00
體驗店點：大里中興
體驗地點：台中市大里區中興路1段247號

體驗時間：3/14(六)11:00~21:00
體驗店點：高雄岡山
體驗地點：高雄市岡山區岡山路235號

體驗時間：3/14(六)9:00~12:30
體驗店點：北港服務中心
體驗地點：雲林縣北港鎮中正路20號之1

體驗時間：3/15(日)15:00~20:00
體驗店點：蘆洲光華
體驗地點：新北市蘆洲區光華路95號

體驗時間：3/15(日)14:00-21:00
體驗店點：豐原南陽
體驗地點：台中市豐原區南陽路352號

體驗時間：3/16(一)12:00~19:00
體驗店點：台北南港
體驗地點：台北市南港區南港路一段169號

體驗時間：3/16(一)14:00-21:00
體驗店點：台中東山
體驗地點：台中市北屯區東山路1段308號

體驗時間：3/17(二)15:00-20:00
體驗店點：台北松山
體驗地點：台北信義區松德路1號",,126,6
2015-03-11 05:39:00+00:00,1403439883268756_1561298690816207,"到底要買哪台自拍機呢?!
來看看3C愛享客 Lawrence的現身說法！
http://bit.ly/1BlcCoU",,163,14
2015-03-11 02:00:00+00:00,1403439883268756_1562385700707506,"有了OPPO手機，一定要有外出絕佳配備就是VOOC閃充行動電源，從此擺脫沒電的焦慮！
VOOC閃充 讓你刮目相看！
快到神腦門市購買>>http://on.fb.me/1GG3rjt",,210,7
2015-03-10 13:02:19+00:00,1403439883268756_1562128120733264,沒搶到嗎?! VOOC閃充行動電源終於又緊急補貨到，30分鐘充電達75%，一試就上癮，先買先享受!https://tw.buy.yahoo.com/gdsale/gdsale.asp?gdid=5708673&gdattid=0,,121,2
2015-03-10 13:00:09+00:00,1403439883268756_1558013241144752,"趁著好天氣帶寶貝出門玩耍吧
看妮妮玩得多開心
http://fashionbook.tw/?p=1485

更多可愛的妮妮在這裡
我的OLi柯基犬日記OLi corgi diary book",,90,4
2015-03-10 07:53:12+00:00,1403439883268756_1561969714082438,小編昨天看大學生了沒，才熊熊知道原來自拍神器有些國家、有些場合是被禁用的~~來看看，長知識了!!,OPPO shared U Magazine's photo.,36,0
2015-03-10 04:00:00+00:00,1403439883268756_1561311420814934,"最為人津津樂道的206°自動全景功能，你還沒玩過嗎?!
快到神腦遠傳門市玩N3，一睹天生會轉的風采

N3天生會轉，現在知道他的厲害！
了解更多>>http://oppomobile.tw/",,131,11
2015-03-10 03:21:41+00:00,1403439883268756_1561297144149695,"說真的有了OPPO N3 1600萬畫素F2.2大光圈+206°電動旋轉鏡頭+極緻美顏，應該就不用像日本高校美眉們這麼辛苦的自拍囉!!

http://bit.ly/1BlbeTa",,89,7
2015-03-09 09:00:01+00:00,1403439883268756_1560757830870293,"N3錄影時也可以追焦！
簡直是紀錄寶貝寵物的救星
快來分享你發現的N3隱藏功能！",,128,5
2015-03-09 07:17:18+00:00,1403439883268756_1560591457553597,"想和玩命關頭一樣體驗超速快感嗎?!
來體驗OPPO獨家VOOC閃充就對了!!
30分鐘充電達75%，誰與爭鋒！

4/1看玩命關頭7，體驗超速快感！",OPPO shared OPPO's photo.,45,0
2015-03-09 01:00:01+00:00,1403439883268756_1560426564236753,"泡杯咖啡，寫下今天最重要的5件事，美好專業的一天 開始！

R5除了薄，給你更多精彩！
看更多>> http://on.fb.me/1GG3rjt",,77,2
2015-03-08 14:17:00+00:00,1403439883268756_1560550157557727,"女性，美麗而堅強
OPPO敬全天下女性！
三八婦女節快樂

#OPPO
VOOC閃充  讓你刮目相看！",,233,2
2015-03-08 12:00:02+00:00,1403439883268756_1557199657892777,"金色永遠是最耀眼的顏色！
炫彩奪目的輕薄手機
http://bit.ly/1K5ZqKH",,176,1
2015-03-07 13:00:08+00:00,1403439883268756_1559231907689552,"新訓電話不漏接？
就讓OPPO  閃充 VOOC急救電力！
絕不放過任何甜言蜜語的時刻

電力救援：http://bit.ly/1M19AI5

#OPPO
VOOC閃充  讓你刮目相看！",,82,2
2015-03-06 09:00:01+00:00,1403439883268756_1558549687757774,"低調奢華超薄金色R5，與時尚的你/妳最搭配！

R5除了薄，給你更多精彩
看更多>>http://oppomobile.tw/
限時限量優惠GO http://bit.ly/1BTpapH",,162,1
2015-03-06 04:00:01+00:00,1403439883268756_1557199277892815,"小編天冷真不想上班，
真希望可以宅在家用手機度過一天
沒電的時候還真焦慮，
中午就午休一下，
手機充電的30分鐘，
讓眼睛休息一下吧！

眼睛保健小時光：http://bit.ly/1M19AI5",,38,1
2015-03-06 03:29:07+00:00,1403439883268756_1558465527766190,"OPPO手機拍照很神氣吧~~現在就用OPPO拍照，炫耀分享你的春之美！

http://bit.ly/1w9cw3r",,61,5
2015-03-06 02:41:01+00:00,1403439883268756_1558454771100599,"2015最期待的大事！
猜猜是什麼來啦～
小編也想去～",OPPO shared OPPO's photo.,82,0
2015-03-05 11:00:01+00:00,1403439883268756_1558099471136129,"想拍滿天的天燈不用抬頭
用N3的旋轉鏡頭輕鬆捕捉！
#OPPO 祝大家元宵節快樂",,128,5
2015-03-05 09:00:07+00:00,1403439883268756_1558045617808181,"有了時尚設計師Ly Qui Khanh的肯定，R5絕對能展現你不凡的時尚魅力！

R5除了薄，給你更多精彩！
看更多>>http://oppomobile.tw/
限時限量優惠GO http://bit.ly/1BTpapH",,106,2
2015-03-05 08:30:33+00:00,1403439883268756_1558035547809188,"[緊急通知] VOOC閃充行動電源到貨囉~~有興趣的粉絲
限量快搶 http://bit.ly/1FcFWxi",,235,5
2015-03-05 04:00:05+00:00,1403439883268756_1557971807815562,"開學的日子就讓OPPO閃充VOOC陪你一起電力滿點

開學特惠滿點秘密：http://bit.ly/1Fc3aDT

#OPPO
VOOC閃充  讓你刮目相看！",,138,4
2015-03-04 09:11:08+00:00,1403439883268756_1557611701184906,"全台各地的好朋友！看過來唷！
OPPO強勁4G拍照強機巡迴體驗總整理
享有各種好禮外，還有神腦獨家優惠方案唷~~
快來體驗，別錯過！
體驗時間：3/6(五)15:00-20:00
體驗店點：天母中山
體驗地點：台北市士林區中山北路六段146號

體驗時間：3/6(五)14:00~21:00
體驗店點：台北民權
體驗地點：台北市松山區民權東路三段132號

體驗時間：3/6(五)全天
體驗店點：林口局
體驗地點：新北市林口區中山路262號

體驗時間：3/6(五)14:00~21:00
體驗店點：羅東中正
體驗地點：宜蘭縣羅東鎮中正路82號

體驗時間：3/6(五)全天
體驗店點：新營民治
體驗地點：台南市新營區民治路343號

體驗時間：3/6(五)15:00~21:00
體驗店點：高雄新興
體驗地點：高雄市新興區林森一路199號

體驗時間：3/6~3/7  10:00~17:00
體驗店點：台南西門服務中心
體驗地點：台南市中西區西門路一段701號

體驗時間：3/7(六)13:00~20:00
體驗店點：台北西門
體驗地點：台北市萬華區西寧南路36號1樓51-54室

體驗時間：3/7(六)14:00~21:00
體驗店點：台北復興
體驗地點：台北市大安區復興南路一段153號

體驗時間：3/7(六)13:00~19:00
體驗店點：台北天母
體驗地點：台北市士林區天母西路28-1號

體驗時間：3/7(六)14:00~21:00
體驗店點：經銷-秉毅
體驗地點：台北市八德路一段90號

體驗時間：3/7(六)12:00~18:00
體驗店點：樹林中山
體驗地點：新北市樹林區中山路一段172號

體驗時間：3/7(六)12:00~21:00
體驗店點：經銷-台哥大
體驗地點：新北市新莊區中和街131號

體驗時間：3/7(六)11:00~19:00
體驗店點：新竹西大
體驗地點：新竹市北區西大路442號

體驗時間：3/7(六)14:00-21:00
體驗店點：台中東海
體驗地點：台中巿龍井區新興路13之1號

體驗時間：3/7(六)11:00~21:00
體驗店點：民雄文化
體驗地點：嘉義縣民雄鄉東榮村文化路58號

體驗時間：3/7(六)14:30~21:30
體驗店點：台南金華
體驗地點：台南市南區金華路二段119~123號

體驗時間：3/7(六)15:00~21:00
體驗店點：台南海佃
體驗地點：台南市安南區海佃路一段192號

體驗時間：3/9(一)11:00~16:00
體驗店點：台北南京東
體驗地點：台北市中山區南京東路二段178-1號

體驗時間：3/9(一)全天
體驗店點：台南新營服務中心
體驗地點：台南市新營區民治路105號

體驗時間：3/10(二)13:00~20:00
體驗店點：汐止中興
體驗地點：新北市汐止區中興路161號

體驗時間：3/11(三)15:00~20:00
體驗店點：新豐新興
體驗地點：新竹縣新豐鄉新興路167之5號",,93,5
2015-03-04 09:00:00+00:00,1403439883268756_1557609641185112,"【羊年行大運，上傳台灣景點拿好禮】
🔥中獎公告🔥
恭喜 @Li Betty、@閻惠琴、@張佩婷、@陳俊智、@Doris Hsiao

獲得OPPO小歐羊年公仔乙個
再麻煩於3/8前私訊小編以下資料
【參加活動、姓名、電話、地址、email】
要符合資格才能得獎的機會喔！

*逾時回覆資料就取消得獎資格囉:)",,71,0
2015-03-04 06:15:23+00:00,1403439883268756_1557571471188929,"【OPPO YAHOO購物中心開館慶】
最低67折起
購買OPPO手機還能抽雙人日本旅遊機票
限時限量搶購~~搶完沒有下一次！

年終獎金快掏出來搶便宜吧！
http://bit.ly/1DIWWc9",,76,4
2015-03-04 06:00:01+00:00,1403439883268756_1557194674559942,"電獺少女👄正妹開箱自拍機皇OPPO N3
番外：你不可不知的Color OS 2.0小巧思
http://agirls.aotter.net/?p=19163",,214,12
2015-03-04 04:00:01+00:00,1403439883268756_1557513364528073,"午間來看看紐約梅賽德斯賓士時裝週上閃亮無限的Ly Qui Khanh今年秋冬的""The Last Petal""系列靈感來自哪裡吧！
https://www.youtube.com/watch?v=9ku8TjVxeRI&feature=youtu.be
【同場加映：超水新銳設計師與科技之光OPPO的時裝故事】
http://www.sogi.com.tw/mobile/articles/6239098-%E7%A7%91%E6%8A%80%E4%B9%8B%E5%85%89OPPO%E6%94%9C%E6%89%8B%E6%96%B0%E9%8A%B3%E8%A8%AD%E8%A8%88%E5%B8%AB%E5%AE%8C%E7%BE%8E%E4%BA%AE%E7%9B%B8%E3%80%8C%E7%B4%90%E7%B4%84%E6%A2%85%E8%B3%BD%E5%BE%B7%E6%96%AF%E8%B3%93%E5%A3%AB%E6%99%82%E8%A3%9D%E9%80%B1%E3%80%8D",,33,1
2015-03-04 02:00:01+00:00,1403439883268756_1557513884528021,"【搭小黃找OPPO】
🔥中獎公告-最後衝刺快來參加🔥
恭喜 
02/16-02/22的 @莊彥致、@林俐婷
02/23-03/01的 @Pipi Ha、@樂洽掐

獲得獨家VOOC閃充USB車用充電器
再麻煩於3/8前私訊小編以下資料
【參加活動、姓名、電話、地址、email】
要符合資格才能得獎的機會喔！

*逾時回覆資料就取消得獎資格囉:)
*贈品將於活動結束後統一寄出",,92,3
2015-03-03 11:00:00+00:00,1403439883268756_1557194491226627,"春天就要來了
準備換季的朋友
快體驗PI 2.0+的多元選擇
一起紀錄繽紛的穿搭吧！

轟炸機這樣用OPPO👉http://goo.gl/VDBxc1",,219,11
2015-03-03 08:56:21+00:00,1403439883268756_1557191071226969,"感謝大家的搶購!! 緊急補貨到!!!
快來搶購VOOC閃充USB車用充電器唷~~~
(VOOC閃充行動電源正加緊補貨中....請粉絲們包涵)

 搶GO: http://bit.ly/1A5ePzy",,117,6
2015-03-03 03:37:14+00:00,1403439883268756_1557101041235972,"經過幾天的全球激烈辯論，不論你喜歡藍黑還是白金....
現在請告訴小編，R5的三種顏色，你喜歡哪一種呢?!
金色?灰色?還是銀色呢?!",,253,8
2015-03-03 02:00:01+00:00,1403439883268756_1557080471238029,"VOOC閃充行動電源+206°電動旋轉N3，
閃充神器與自，拍強機的組合，快來試試！

OPPO哪裡買 http://on.fb.me/1GG3rjt",,206,9
2015-03-02 08:00:01+00:00,1403439883268756_1556648027947940,"OPPO R5 紐約Mercedes-Benz 時尚週閃亮亮登場

越南頂尖新銳設計師Ly Qui Khanh以R5為設計靈感，創作2015秋冬系列作品『The Last Petal最後的花瓣』，發表amfAR慈善壓軸大秀中的開場服裝。

當談及此次的設計靈感時，Khanh坦言：『OPPO是科技領域的時尚先鋒，旗下產品設計非常巧妙地結合了消費者的需求和源自自然界的洞察。當我第一次見到OPPO R5時，便為那歷經無數次鍛造打磨，蟬翼般極致纖薄卻異常堅固的科技之美感到驚歎。這不禁讓我聯想到那些在嚴酷的冬季依然堅韌綻放的花瓣，看似柔軟、卻能抵抗大自然中的四季輪回，始終綻放極致之美。』因此，Khanh將此次發佈的2015秋冬系列作品命名為 “最後的花瓣”，期望它們能帶給大家獨特的感受，在任何條件下都能保持美的形象。

R5除了薄，給你更多精采！",OPPO added 8 new photos.,48,4
2015-03-02 04:42:11+00:00,1403439883268756_1556674177945325,,OPPO updated their cover photo.,230,2
2015-03-02 04:13:00+00:00,1403439883268756_1556669111279165,"""天生我材必有用""~這週小編看了『愛的萬物論』，深深體會到每一個人都是獨一無二的！無論遇到再大的挫折困難，無論你信或不信上帝，一定要相信自己能突破重重阻礙，向心中美好的目標前進！",,54,2
2015-02-28 10:50:01+00:00,1403439883268756_1555854498027293,"連假出門在外，你最需要的除了手機就是行動電源了！

OPPO獨家VOOC閃充行動電源，充飽電僅需2.5小時，比一般行動電源快2~4倍！手機閃充30分鐘可達75%
絕對是你/妳旅遊的最佳伴侶！

VOOC閃充 讓你刮目相看！
24小時到貨搶購去 http://bit.ly/1ESBkwg",,187,7
2015-02-27 08:13:09+00:00,1403439883268756_1555380741408002,所以。。。至薄至美的R5兩種顏色究竟是銀色和金色還是藍色和黑色呢？（已經被那條裙子逼瘋的菜編）,,256,3
2015-02-27 04:00:00+00:00,1403439883268756_1555312114748198,"📷小歐小教室-直的全景照看過嗎📷
你以為全景照只能拍橫的嗎？
有了N3讓你輕鬆擁有跟別人不一樣的風景
還可以避免拍照囧姿勢
看看別人有多囧>>>http://on.fb.me/1K8qlAf

N3天生會轉 現在知道它的厲害！
更多介紹👉http://oppomobile.tw/lunch/n3.html
購買由此去👉http://on.fb.me/1JMy2vL",,72,2
2015-02-26 13:00:00+00:00,1403439883268756_1554918474787562,"等待是為了給您最好的！
OPPO獨家VOOC閃充雙絕來囉
一次把閃充行動電源+閃充USB車用充電器帶回家~~
周末連假出遊萬無一失！

24小時到貨搶購去
VOOC閃充行動電源 http://bit.ly/1ESBkwg
VOOC閃充USB車用充電器 http://bit.ly/1A5ePzy",,162,5
2015-02-26 07:18:38+00:00,1403439883268756_1554907348122008,"粉絲大大看倌們~照過來照過來！
OPPO獨家VOOC閃充行動電源終於在大家千呼萬喚中正式開賣啦~~~
感謝粉絲的支持以及耐心等待，24小時就到貨囉~~
快快搶購去 http://bit.ly/1ESBkwg",OPPO feeling hyper.,316,11
2015-02-26 02:46:01+00:00,1403439883268756_1554820944797315,"OPPO獨家VOOC閃充USB車用充電器
塞車半個小時，手機立馬充電75%

24小時到貨GO買去🉐
http://bit.ly/1A5ePzy

VOOC閃充 讓你刮目相看！",,158,9
2015-02-24 11:10:00+00:00,1403439883268756_1554068851539191,"恭賀 OPPO Taiwan 於過年期間突破6萬粉絲啦！
謝謝大家的支持與愛戴
往後也會持續提供更多更好的服務

OPPO 祝大家新的一年工作都順順利利！",,229,0
2015-02-24 04:19:00+00:00,1403439883268756_1549869015292508,"如何隨心操作N3 206度旋轉鏡頭呢!?

快來瞧瞧✨
http://bit.ly/1E0qc24",,78,6
2015-02-23 04:00:01+00:00,1403439883268756_1553367061609370,"避免尖峰時段上路，OK！
但你一定無法避免手機沒電
就讓OPPO獨家VOOC閃充USB車用充電器
幫你解決問題！",,122,4
2015-02-22 04:05:01+00:00,1403439883268756_1552496588363084,"過年小賭怡情總是少不了
拍照打卡也更是不可或缺
用帶著OPPO獨家VOOC閃充行動電源
讓你走到哪，電量就跟到哪！",,161,5
2015-02-21 07:00:01+00:00,1403439883268756_1551914625087947,"🚙小歐遊台灣-高雄美麗島光之穹頂🚙
快來試試206度自動全景的厲害吧！
把頂上美景通通帶回家

N3天生會轉 現在知道它的厲害！
更多介紹👉http://oppomobile.tw/lunch/n3.html
購買由此去👉http://on.fb.me/1JMy2vL",,92,1
2015-02-20 10:00:00+00:00,1403439883268756_1551506588462084,"家，永遠是妳最舒適的避風港。
OPPO也會幫妳捕捉所有美好回憶

初二回娘家的女兒們 記得和爸媽拍張照片唷！

#OPPO
N3天生會轉 現在知道它的厲害！",,218,3
2015-02-19 06:02:00+00:00,1403439883268756_1550985221847554,"昨天拿到多少紅包阿?! 希望不像我們R5這麼薄唷!!
快拿著紅包去好好Shopping一支OPPO手機吧~~
剩下的要聽媽媽的話，乖乖存好唷!!",,84,6
2015-02-19 02:00:01+00:00,1403439883268756_1550924958520247,"【羊年行大運，上傳台灣景點拿好禮】

恭喜發財！
新年到，好運到
春節就要玩玩玩！
快上傳你到台灣哪裡玩的照片
就有機會獲得OPPO獨家好禮！
►活動任務
Step1 成為 OPPO Taiwan粉絲
Step2 上傳台灣景點照，並Tag一位朋友來欣賞
Step3 分享此篇貼文至個人塗鴉牆(需設為公開)

►活動時間： 2015/02/17-2015/02/28 晚上11點59分止
►活動獎項：OPPO小歐羊年公仔乙個  共5名
►得獎資格：於時間內完成活動三任務
►得獎名單公布時間：03/04",,1569,124
2015-02-18 09:00:01+00:00,1403439883268756_1550586908554052,"除夕夜，就讓OPPO N3與你賀新年
It’s your turn.
翻轉喜氣，羊年就能行大運

N3天生會轉 現在知道它的厲害！
更多介紹👉http://oppomobile.tw/lunch/n3.html
購買由此去👉http://on.fb.me/1JMy2vL",,161,4
2015-02-18 03:00:00+00:00,1403439883268756_1550435281902548,"全台各地的好朋友！看過來唷！
OPPO強勁4G拍照強機巡迴體驗總整理
享有各種好禮外，還有神腦獨家優惠方案唷~~
快來體驗，別錯過！
體驗時間：2/21(六)13:00~21:00
體驗店點：彰化曉陽
體驗地點：彰化縣彰化市中正路二段407號
體驗時間：2/21(六)13:00~21:00
體驗店點：彰化中山
體驗地點：彰化縣彰化市中山路二段64號
體驗時間：2/22(日)
體驗店點：彰化中山
體驗地點：彰化縣彰化市中山路二段64號
體驗時間：2/24~2/25 12:00~20:00
體驗店點：澎湖馬公
體驗地點：澎湖縣馬公市信義路3號
體驗時間：2/24~2/25 9:00~18:00
體驗店點：台南永康服務中心
體驗地點：台南市永康區中山南路515號",,108,1
2015-02-17 13:00:00+00:00,1403439883268756_1549869468625796,"R5金色翩翩起舞 限量搶購中 
快到神腦門市體驗唷!!
http://youtu.be/IdXonOML8ss",,65,2
2015-02-17 07:00:01+00:00,1403439883268756_1549988468613896,"🚃小歐遊台灣-台南安平貓小巴🚃
就算小歐站在地上也可以跟龍貓巴士合照喔！
過年快帶著N3到處去玩唷~~

N3天生會轉 現在知道它的厲害！
更多介紹👉http://oppomobile.tw/lunch/n3.html
購買由此去👉http://on.fb.me/1JMy2vL",,126,6
2015-02-17 01:51:11+00:00,1403439883268756_1549830651963011,"來跟每個粉絲拜早年囉!!
OPPO Taiwan祝大家羊年行大運，恭喜大發財，好運旺旺來~~~

謝謝粉絲們半年多來的支持與指教，我們羊年會更努力提供粉絲們更好的產品，更棒的體驗！",OPPO at 大直美堤河濱公園.,122,17
2015-02-16 03:16:56+00:00,1403439883268756_1549342605345149,"好禮不羊春！過年不打烊！
滿2件立馬省$1500，滿$8888再送$888奇摩購物金，再送您雙人溫泉泡湯住宿券~~優惠只到2/24 09:59唷！

立馬GO：http://bit.ly/1yJ1r3O",,47,2
2015-02-16 02:00:01+00:00,1403439883268756_1549319538680789,"年前最後幾天的上班日千萬別搞砸！
快用OPPO獨家VOOC閃充來拯救你的生活吧！",,145,7
2015-02-16 01:15:02+00:00,1403439883268756_1549309942015082,,OPPO updated their cover photo.,96,0
2015-02-15 07:25:44+00:00,1403439883268756_1548951142050962,"快來體驗OPPO手機，還能跟美麗的showgirl一起拍照! 

體驗時間：2/15(日)14:00~20:00
體驗店點：台北光華
體驗地點：台北市中正區八德路一段46號

體驗時間：2/15(日)13:00-20:00
體驗店點：新竹竹塹
體驗地點：新竹市中正路2號",,130,1
2015-02-15 06:53:01+00:00,1403439883268756_1548944355384974,R5就是如此輕巧、簡單、容易操作的手機！,,301,5
2015-02-14 07:08:00+00:00,1403439883268756_1548248102121266,"今天和情人去哪裡度過美好時光了呢?!
祝大家不論有或沒有情人，都要幸福的過！",,120,1
2015-02-14 02:05:00+00:00,1403439883268756_1548174905461919,"情人節快樂
轉發OPPO的祝福給親愛的另一半吧🉐",,155,5
2015-02-13 12:00:02+00:00,1403439883268756_1547921872153889,"📢小歐小教室-武媚娘Get📢
看不到武媚娘的親吻鏡頭沒關係
只要你有N3的雙重曝光
你可以跟任何角度的武媚娘
玩！親！親！

N3天生會轉 現在知道它的厲害！
更多介紹👉http://oppomobile.tw/lunch/n3.html
購買由此去👉http://on.fb.me/1JMy2vL",,56,2
2015-02-13 07:20:37+00:00,1403439883268756_1547833862162690,"讓我們一起恭喜幸運兒洪X玲小姐，參加N3遠傳體驗會現場翻牌成功，並且抽中我們的206°電動旋轉鏡頭N3手機一支唷！
我們會盡快與洪小姐取得聯繫，並將手機寄送給您！",,209,6
2015-02-13 06:10:50+00:00,1403439883268756_1547819142164162,"家人、情人、朋友、一個人，
任何精彩時刻，OPPO陪你一起過！",,139,21
2015-02-13 05:00:01+00:00,1403439883268756_1547801398832603,"超過200天的研發，全新進化的 PI2.0+原畫引擎，讓你的手機拍照體驗再升級，OPPO全系列手機，給你/妳與眾不同的一流技術，有了它，誰還需要帶笨重的相機!!
PI2.0+原畫引擎，手機拍照更聰明！",,164,3
2015-02-13 02:00:00+00:00,1403439883268756_1547327872213289,"平常愛自拍的你/妳，今年過年，記得和親愛的爸媽一起拍張照片唷!!

http://v.qq.com/boke/page/g/0/1/g0145h1dwh1.html",,81,10
2015-02-12 09:14:45+00:00,1403439883268756_1547307265548683,"OPPO台灣2015春節過年服務時間公告

1. 電話客服中心：2015/2/18(三) ~ 2015/2/22(日) 暫停服務
2015/2/23(一)起恢復正常服務

2. 售後維修服務：2015/2/18(三) ~ 2015/2/23(一) 暫停維修服務
2015/2/24(二)起恢復正常服務

造成您的不便，敬請見諒。OPPO台灣預祝您新春愉快，羊年行大運！",,151,14
2015-02-12 05:49:10+00:00,1403439883268756_1547131162232960,"R5 4.85mm超薄美型讓你愛不釋手，正面背面都好看！
還沒到店裡體驗一下R5的精緻手感嗎!?包準你一摸就愛上啦！

現在購買還送R5大禮包唷！快來神腦門市一睹R5的風采
http://goo.gl/01oqv8

R5 除了薄，給你更多精彩！",,163,5
2015-02-12 04:37:25+00:00,1403439883268756_1547115032234573,"【搭小黃找OPPO】
🚕中獎公告-三月前都還有機會🚕
恭喜 
第三週的 @Vincent Mullins @傅依純

獲得獨家VOOC閃充USB車用充電器
再麻煩於2/18前私訊小編以下資料
【參加活動、姓名、電話、地址、email】
要符合資格才能得獎的機會喔！

*逾時回覆資料就取消得獎資格囉:)
帶著禮物開心過羊年吧！",,114,2
2015-02-12 03:00:01+00:00,1403439883268756_1546785518934191,"最後兩天，快把握機會上傳你的小確幸，和全世界一起分享，有機會贏得206度電動旋轉鏡頭最佳自拍神機~~
http://global.oppo.com/its-your-turn/gallery/",,48,2
2015-02-11 10:00:00+00:00,1403439883268756_1546730612273015,"【愛拍此刻】Capture The True Love
快到活動門市，用專屬相框抓住你們的濃情密意
當天現場還有各種好禮及獨家優惠
情人節就來場甜蜜的約會吧！

體驗時間：2/12(四)14:00~21:00
體驗店點：台南大林
體驗地點：台南市南區大林路6號

體驗時間：2/13(五)9:00~18:00
體驗店點：高雄至聖服務中心
體驗地點：高雄市左營區至聖路200號

體驗時間：2/13(五)15:00~21:00
體驗店點：花蓮中華
體驗地點：花蓮縣花蓮市中華路117號

體驗時間：2/13(五)9:00~18:00
體驗店點：高雄至聖服務中心
體驗地點：高雄市左營區至聖路200號

體驗時間：2/14(六)13:00~20:00
體驗店點：樹林中山
體驗地點：新北市板橋區中山路二段261號

體驗時間：2/14(六)10:00~17:00
體驗店點：彰化彰化服務中心
體驗地點：彰化縣彰化市和平路52號

體驗時間：2/14(六)14:00~21:00
體驗店點：高雄高鐵
體驗地點：高雄市左營區 華夏路1178號

體驗時間：2/14(六)9:00～12:30
體驗店點：高雄至聖服務中心
體驗地點：高雄市左營區至聖路200號

體驗時間：2/15(日)14:00~20:00
體驗店點：台北光華
體驗地點：台北市中正區八德路一段46號

體驗時間：2/15(日)13:00-20:00
體驗店點：新竹竹塹
體驗地點：新竹市中正路2號",,63,3
